===case: python3 train.py KPI200_10y 50 1000===
Epoch: 0, DIFF: 808.160000, Reward: 807.160000
Epoch: 20, DIFF: 44.330000, Reward: -78.670000
Epoch: 40, DIFF: 2165.930000, Reward: 2101.930000
Epoch: 60, DIFF: 2166.960000, Reward: 1890.960000
Epoch: 80, DIFF: 2148.070000, Reward: 1883.070000
Epoch: 100, DIFF: 2148.380000, Reward: 2147.380000
Epoch: 120, DIFF: 2165.000000, Reward: 1969.000000
Epoch: 140, DIFF: 2158.450000, Reward: 1853.450000
Epoch: 160, DIFF: 2149.400000, Reward: 2077.400000
Epoch: 180, DIFF: 2161.570000, Reward: 1998.570000
Epoch: 200, DIFF: 2150.960000, Reward: 2096.960000
Epoch: 220, DIFF: 2165.360000, Reward: 2132.360000
Epoch: 240, DIFF: 2175.190000, Reward: 2159.190000
Epoch: 260, DIFF: 2159.110000, Reward: 1931.110000
Epoch: 280, DIFF: 2155.660000, Reward: 2055.660000
Epoch: 300, DIFF: 2174.860000, Reward: 2164.860000
Epoch: 320, DIFF: 2164.840000, Reward: 2052.840000
Epoch: 340, DIFF: 2160.340000, Reward: 2152.340000
Epoch: 360, DIFF: 2139.910000, Reward: 2048.910000
Epoch: 380, DIFF: 2152.310000, Reward: 2148.310000
Epoch: 400, DIFF: 2160.390000, Reward: 2124.390000
Epoch: 420, DIFF: 2159.870000, Reward: 2126.870000
Epoch: 440, DIFF: 2155.710000, Reward: 1968.710000
Epoch: 460, DIFF: 2149.060000, Reward: 2119.060000
Epoch: 480, DIFF: 2179.810000, Reward: 1788.810000
Epoch: 500, DIFF: 2158.070000, Reward: 1868.070000
Epoch: 520, DIFF: 2164.440000, Reward: 1474.440000
Epoch: 540, DIFF: 2170.140000, Reward: 2138.140000
Epoch: 560, DIFF: 2156.780000, Reward: 2122.780000
Epoch: 580, DIFF: 2167.500000, Reward: 1770.500000
Epoch: 600, DIFF: 2169.690000, Reward: 2128.690000
Epoch: 620, DIFF: 2188.110000, Reward: 2139.110000
Epoch: 640, DIFF: 2158.850000, Reward: 2070.850000
Epoch: 660, DIFF: 2151.780000, Reward: 1996.780000
Epoch: 680, DIFF: 2163.710000, Reward: 2026.710000
Epoch: 700, DIFF: 2169.130000, Reward: 2094.130000
Epoch: 720, DIFF: 2143.770000, Reward: 1842.770000
Epoch: 740, DIFF: 2160.180000, Reward: 1761.180000
Epoch: 760, DIFF: 2143.070000, Reward: 1883.070000
Epoch: 780, DIFF: 2155.800000, Reward: 2025.800000
Epoch: 800, DIFF: 2177.670000, Reward: 1935.670000
Epoch: 820, DIFF: 2151.450000, Reward: 2098.450000
Epoch: 840, DIFF: 2161.230000, Reward: 2159.230000
Epoch: 860, DIFF: 2178.840000, Reward: 2084.840000
Epoch: 880, DIFF: 2188.280000, Reward: 1702.280000
Epoch: 900, DIFF: 2152.120000, Reward: 1896.120000
Epoch: 920, DIFF: 2155.260000, Reward: 1952.260000
Epoch: 940, DIFF: 2167.200000, Reward: 1959.200000
Epoch: 960, DIFF: 2168.430000, Reward: 1467.430000
Epoch: 980, DIFF: 2157.590000, Reward: 2084.590000
Epoch: 1000, DIFF: 2167.090000, Reward: 2133.090000
