2012-01-27,0,4000.00,4000.00,382.00
2012-01-30,1,3618.00,3983.00,365.00
2012-01-31,2,3253.00,4001.00,374.00
2012-02-01,3,2879.00,4043.00,388.00
2012-02-02,4,2491.00,4135.00,411.00
2012-02-03,5,2080.00,4112.50,406.50
2012-02-06,6,1673.50,4103.50,405.00
2012-02-07,7,1268.50,4114.00,406.50
2012-02-08,8,862.00,4222.00,420.00
2012-02-09,9,442.00,4348.00,434.00
2012-02-10,10,8.00,4193.00,418.50
2012-02-13,10,8.00,4148.00,414.00
2012-02-14,10,8.00,4173.00,416.50
2012-02-15,10,8.00,4188.00,418.00
2012-02-16,10,8.00,4043.00,403.50
2012-02-17,10,8.00,4123.00,411.50
2012-02-20,10,8.00,4218.00,421.00
2012-02-21,10,8.00,4218.00,421.00
2012-02-22,10,8.00,4103.00,409.50
2012-02-23,10,8.00,4068.00,406.00
2012-02-24,10,8.00,4063.00,405.50
2012-02-27,10,8.00,3898.00,389.00
2012-02-28,10,8.00,3958.00,395.00
2012-02-29,10,8.00,3993.00,398.50
2012-03-02,10,8.00,4048.00,404.00
2012-03-05,10,8.00,3853.00,384.50
2012-03-06,10,8.00,3828.00,382.00
2012-03-07,10,8.00,3713.00,370.50
2012-03-08,10,8.00,3813.00,380.50
2012-03-09,10,8.00,3813.00,380.50
2012-03-12,10,8.00,3678.00,367.00
2012-03-13,10,8.00,3783.00,377.50
2012-03-14,10,8.00,3783.00,377.50
2012-03-15,10,8.00,3698.00,369.00
2012-03-16,10,8.00,3738.00,373.00
2012-03-19,10,8.00,3738.00,373.00
2012-03-20,10,8.00,3743.00,373.50
2012-03-21,10,8.00,3688.00,368.00
2012-03-22,10,8.00,3598.00,359.00
2012-03-23,10,8.00,3683.00,367.50
2012-03-26,10,8.00,3493.00,348.50
2012-03-27,10,8.00,3588.00,358.00
2012-03-28,10,8.00,3608.00,360.00
2012-03-29,10,8.00,3628.00,362.00
2012-03-30,10,8.00,3708.00,370.00
2012-04-02,10,8.00,3673.00,366.50
2012-04-03,10,8.00,3698.00,369.00
2012-04-04,10,8.00,3603.00,359.50
2012-04-05,10,8.00,3513.00,350.50
2012-04-06,10,8.00,3603.00,359.50
2012-04-09,10,8.00,3523.00,351.50
2012-04-10,10,8.00,3568.00,356.00
2012-04-12,10,8.00,3693.00,368.50
2012-04-13,10,8.00,3703.00,369.50
2012-04-16,10,8.00,3628.00,362.00
2012-04-17,10,8.00,3568.00,356.00
2012-04-18,10,8.00,3478.00,347.00
2012-04-19,10,8.00,3483.00,347.50
2012-04-20,10,8.00,3163.00,315.50
2012-04-23,10,8.00,3138.00,313.00
2012-04-24,10,8.00,3058.00,305.00
2012-04-25,10,8.00,3048.00,304.00
2012-04-26,10,8.00,3063.00,305.50
2012-04-27,10,8.00,2988.00,298.00
2012-04-30,10,8.00,2853.00,284.50
2012-05-02,10,8.00,2943.00,293.50
2012-05-03,10,8.00,3023.00,301.50
2012-05-04,10,8.00,3048.00,304.00
2012-05-07,10,8.00,2948.00,294.00
