2012-01-27,0,4000.00,4000.00,260.00
2012-01-30,1,3740.00,4002.50,262.50
2012-01-31,2,3477.50,4014.50,268.50
2012-02-01,3,3209.00,4025.00,272.00
2012-02-02,4,2937.00,4029.00,273.00
2012-02-03,5,2664.00,3979.00,263.00
2012-02-06,6,2401.00,3967.00,261.00
2012-02-07,7,2140.00,3918.00,254.00
2012-02-08,8,1886.00,4006.00,265.00
2012-02-09,9,1621.00,4055.50,270.50
2012-02-10,10,1350.50,4050.50,270.00
2012-02-13,11,1080.50,4034.00,268.50
2012-02-14,12,812.00,4118.00,275.50
2012-02-15,13,536.50,4306.50,290.00
2012-02-16,14,246.50,4264.50,287.00
2012-02-17,14,246.50,4285.50,288.50
2012-02-20,14,246.50,4208.50,283.00
2012-02-21,14,246.50,4208.50,283.00
2012-02-22,14,246.50,4306.50,290.00
2012-02-23,14,246.50,4285.50,288.50
2012-02-24,14,246.50,4285.50,288.50
2012-02-27,14,246.50,4159.50,279.50
2012-02-28,14,246.50,4425.50,298.50
2012-02-29,14,246.50,4474.50,302.00
2012-03-02,14,246.50,4509.50,304.50
2012-03-05,14,246.50,4453.50,300.50
2012-03-06,14,246.50,4362.50,294.00
2012-03-07,14,246.50,4320.50,291.00
2012-03-08,14,246.50,4411.50,297.50
2012-03-09,14,246.50,4418.50,298.00
2012-03-12,14,246.50,4390.50,296.00
2012-03-13,14,246.50,4348.50,293.00
2012-03-14,14,246.50,4390.50,296.00
2012-03-15,14,246.50,4341.50,292.50
2012-03-16,14,246.50,4278.50,288.00
2012-03-19,14,246.50,4348.50,293.00
2012-03-20,14,246.50,4327.50,291.50
2012-03-21,14,246.50,4292.50,289.00
2012-03-22,14,246.50,4355.50,293.50
2012-03-23,14,246.50,4467.50,301.50
2012-03-26,14,246.50,4488.50,303.00
2012-03-27,14,246.50,4509.50,304.50
2012-03-28,14,246.50,4523.50,305.50
2012-03-29,14,246.50,4516.50,305.00
2012-03-30,14,246.50,4341.50,292.50
2012-04-02,14,246.50,4355.50,293.50
2012-04-03,14,246.50,4488.50,303.00
2012-04-04,14,246.50,4362.50,294.00
2012-04-05,14,246.50,4425.50,298.50
2012-04-06,14,246.50,4341.50,292.50
2012-04-09,14,246.50,4173.50,280.50
2012-04-10,14,246.50,4131.50,277.50
2012-04-12,14,246.50,4054.50,272.00
2012-04-13,14,246.50,4306.50,290.00
2012-04-16,14,246.50,4341.50,292.50
2012-04-17,14,246.50,4208.50,283.00
2012-04-18,14,246.50,4173.50,280.50
2012-04-19,14,246.50,4278.50,288.00
2012-04-20,14,246.50,4117.50,276.50
2012-04-23,14,246.50,4138.50,278.00
2012-04-24,14,246.50,4061.50,272.50
2012-04-25,14,246.50,4033.50,270.50
2012-04-26,14,246.50,4054.50,272.00
2012-04-27,14,246.50,4173.50,280.50
2012-04-30,14,246.50,4173.50,280.50
2012-05-02,14,246.50,4075.50,273.50
2012-05-03,14,246.50,4061.50,272.50
2012-05-04,14,246.50,4187.50,281.50
2012-05-07,14,246.50,4061.50,272.50
2012-05-08,14,246.50,3977.50,266.50
2012-05-09,14,246.50,3914.50,262.00
2012-05-10,14,246.50,3970.50,266.00
2012-05-11,14,246.50,3802.50,254.00
2012-05-14,14,246.50,3900.50,261.00
2012-05-15,14,246.50,3788.50,253.00
2012-05-16,14,246.50,3473.50,230.50
2012-05-17,15,16.00,3691.00,245.00
2012-05-18,15,16.00,3556.00,236.00
2012-05-21,15,16.00,3526.00,234.00
2012-05-22,15,16.00,3548.50,235.50
2012-05-23,15,16.00,3376.00,224.00
2012-05-24,15,16.00,3376.00,224.00
2012-05-25,15,16.00,3316.00,220.00
2012-05-29,15,16.00,3533.50,234.50
2012-05-30,15,16.00,3533.50,234.50
2012-05-31,15,16.00,3481.00,231.00
2012-06-01,15,16.00,3428.50,227.50
2012-06-04,15,16.00,3248.50,215.50
2012-06-05,15,16.00,3263.50,216.50
2012-06-07,15,16.00,3398.50,225.50
2012-06-08,15,16.00,3278.50,217.50
2012-06-11,15,16.00,3473.50,230.50
2012-06-12,15,16.00,3548.50,235.50
2012-06-13,15,16.00,3563.50,236.50
2012-06-14,15,16.00,3601.00,239.00
2012-06-15,15,16.00,3526.00,234.00
2012-06-18,15,16.00,3556.00,236.00
2012-06-19,15,16.00,3593.50,238.50
2012-06-20,15,16.00,3736.00,248.00
2012-06-21,15,16.00,3698.50,245.50
2012-06-22,15,16.00,3631.00,241.00
2012-06-25,15,16.00,3473.50,230.50
2012-06-26,15,16.00,3481.00,231.00
2012-06-27,15,16.00,3436.00,228.00
2012-06-28,15,16.00,3511.00,233.00
2012-06-29,15,16.00,3593.50,238.50
2012-07-02,15,16.00,3571.00,237.00
2012-07-03,15,16.00,3661.00,243.00
2012-07-04,15,16.00,3623.50,240.50
2012-07-05,15,16.00,3586.00,238.00
2012-07-06,15,16.00,3616.00,240.00
2012-07-09,15,16.00,3571.00,237.00
2012-07-10,15,16.00,3571.00,237.00
2012-07-11,15,16.00,3458.50,229.50
2012-07-12,15,16.00,3353.50,222.50
2012-07-13,15,16.00,3376.00,224.00
2012-07-16,15,16.00,3286.00,218.00
2012-07-17,15,16.00,3211.00,213.00
2012-07-18,15,16.00,3053.50,202.50
2012-07-19,15,16.00,3076.00,204.00
2012-07-20,15,16.00,3203.50,212.50
2012-07-23,15,16.00,3068.50,203.50
2012-07-24,15,16.00,3136.00,208.00
2012-07-25,15,16.00,3076.00,204.00
2012-07-26,15,16.00,3076.00,204.00
2012-07-27,15,16.00,3188.50,211.50
2012-07-30,15,16.00,3211.00,213.00
2012-07-31,15,16.00,3271.00,217.00
2012-08-01,15,16.00,3241.00,215.00
2012-08-02,15,16.00,3248.50,215.50
2012-08-03,15,16.00,3158.50,209.50
2012-08-06,15,16.00,3278.50,217.50
2012-08-07,15,16.00,3316.00,220.00
2012-08-08,15,16.00,3428.50,227.50
2012-08-09,15,16.00,3451.00,229.00
2012-08-10,15,16.00,3466.00,230.00
2012-08-13,15,16.00,3421.00,227.00
2012-08-14,15,16.00,3451.00,229.00
2012-08-16,15,16.00,3346.00,222.00
2012-08-17,15,16.00,3391.00,225.00
2012-08-20,15,16.00,3398.50,225.50
2012-08-21,15,16.00,3481.00,231.00
2012-08-22,15,16.00,3443.50,228.50
2012-08-23,15,16.00,3376.00,224.00
2012-08-24,15,16.00,3286.00,218.00
2012-08-27,15,16.00,3271.00,217.00
2012-08-28,15,16.00,3211.00,213.00
2012-08-29,15,16.00,3233.50,214.50
2012-08-30,15,16.00,3196.00,212.00
2012-08-31,15,16.00,3196.00,212.00
2012-09-03,15,16.00,3226.00,214.00
2012-09-04,15,16.00,3241.00,215.00
2012-09-05,15,16.00,3196.00,212.00
2012-09-06,15,16.00,3151.00,209.00
2012-09-07,15,16.00,3391.00,225.00
2012-09-10,15,16.00,3353.50,222.50
2012-09-11,15,16.00,3308.50,219.50
2012-09-12,15,16.00,3346.00,222.00
2012-09-13,15,16.00,3293.50,218.50
2012-09-14,15,16.00,3458.50,229.50
2012-09-17,15,16.00,3458.50,229.50
2012-09-18,15,16.00,3443.50,228.50
2012-09-19,15,16.00,3541.00,235.00
2012-09-20,15,16.00,3601.00,239.00
2012-09-21,15,16.00,3593.50,238.50
2012-09-24,15,16.00,3541.00,235.00
2012-09-25,15,16.00,3451.00,229.00
2012-09-26,15,16.00,3428.50,227.50
2012-09-27,15,16.00,3451.00,229.00
2012-09-28,15,16.00,3428.50,227.50
2012-10-02,15,16.00,3391.00,225.00
2012-10-04,15,16.00,3488.50,231.50
2012-10-05,15,16.00,3503.50,232.50
2012-10-08,15,16.00,3571.00,237.00
2012-10-09,15,16.00,3548.50,235.50
2012-10-10,15,16.00,3466.00,230.00
2012-10-11,15,16.00,3451.00,229.00
2012-10-12,15,16.00,3398.50,225.50
2012-10-15,15,16.00,3353.50,222.50
2012-10-16,15,16.00,3443.50,228.50
2012-10-17,15,16.00,3541.00,235.00
2012-10-18,15,16.00,3548.50,235.50
2012-10-19,15,16.00,3511.00,233.00
2012-10-22,15,16.00,3526.00,234.00
2012-10-23,15,16.00,3473.50,230.50
2012-10-24,15,16.00,3616.00,240.00
2012-10-25,15,16.00,3661.00,243.00
2012-10-26,15,16.00,3631.00,241.00
2012-10-29,15,16.00,3631.00,241.00
2012-10-30,15,16.00,3661.00,243.00
2012-10-31,15,16.00,3743.50,248.50
2012-11-01,15,16.00,3841.00,255.00
2012-11-02,15,16.00,3908.50,259.50
2012-11-05,15,16.00,3938.50,261.50
2012-11-06,15,16.00,3901.00,259.00
2012-11-07,15,16.00,3916.00,260.00
2012-11-08,15,16.00,3923.50,260.50
2012-11-09,15,16.00,3826.00,254.00
2012-11-12,15,16.00,3811.00,253.00
2012-11-13,15,16.00,3818.50,253.50
2012-11-14,15,16.00,4006.00,266.00
2012-11-15,15,16.00,3938.50,261.50
2012-11-16,15,16.00,3758.50,249.50
2012-11-19,15,16.00,3796.00,252.00
2012-11-20,15,16.00,3818.50,253.50
2012-11-21,15,16.00,3751.00,249.00
2012-11-22,15,16.00,3856.00,256.00
2012-11-23,15,16.00,3871.00,257.00
2012-11-26,15,16.00,3886.00,258.00
2012-11-27,15,16.00,3848.50,255.50
2012-11-28,15,16.00,3818.50,253.50
2012-11-29,15,16.00,3826.00,254.00
2012-11-30,15,16.00,3676.00,244.00
2012-12-03,15,16.00,3676.00,244.00
2012-12-04,15,16.00,3683.50,244.50
2012-12-05,15,16.00,3743.50,248.50
2012-12-06,15,16.00,3743.50,248.50
2012-12-07,15,16.00,3901.00,259.00
2012-12-10,15,16.00,3916.00,260.00
2012-12-11,15,16.00,3908.50,259.50
2012-12-12,15,16.00,3923.50,260.50
2012-12-13,15,16.00,3953.50,262.50
2012-12-14,15,16.00,3946.00,262.00
2012-12-17,15,16.00,4013.50,266.50
2012-12-18,15,16.00,3991.00,265.00
2012-12-20,15,16.00,3961.00,263.00
2012-12-21,15,16.00,3826.00,254.00
2012-12-24,15,16.00,3788.50,251.50
2012-12-26,15,16.00,3833.50,254.50
2012-12-27,15,16.00,3878.50,257.50
2012-12-28,15,16.00,3878.50,257.50
2013-01-02,15,16.00,4006.00,266.00
2013-01-03,15,16.00,4013.50,266.50
2013-01-04,15,16.00,3968.50,263.50
2013-01-07,15,16.00,3901.00,259.00
2013-01-08,15,16.00,3953.50,262.50
2013-01-09,15,16.00,3923.50,260.50
2013-01-10,15,16.00,4036.00,268.00
2013-01-11,15,16.00,4081.00,271.00
2013-01-14,15,16.00,4058.50,269.50
2013-01-15,15,16.00,3908.50,259.50
2013-01-16,15,16.00,3946.00,262.00
2013-01-17,15,16.00,3901.00,259.00
2013-01-18,15,16.00,3856.00,256.00
2013-01-21,15,16.00,3878.50,257.50
2013-01-22,15,16.00,3773.50,250.50
2013-01-23,15,16.00,3713.50,246.50
2013-01-24,15,16.00,3653.50,242.50
2013-01-25,15,16.00,3646.00,242.00
2013-01-28,15,16.00,3676.00,244.00
2013-01-29,15,16.00,3646.00,242.00
2013-01-30,15,16.00,3668.50,243.50
2013-01-31,15,16.00,3676.00,244.00
2013-02-01,15,16.00,3646.00,242.00
2013-02-04,15,16.00,3661.00,243.00
2013-02-05,15,16.00,3571.00,237.00
2013-02-06,15,16.00,3691.00,245.00
2013-02-07,15,16.00,3743.50,248.50
2013-02-08,15,16.00,3728.50,247.50
2013-02-12,15,16.00,3766.00,250.00
2013-02-13,15,16.00,3841.00,255.00
2013-02-14,15,16.00,3871.00,257.00
2013-02-15,15,16.00,3863.50,256.50
2013-02-18,15,16.00,3901.00,259.00
2013-02-19,15,16.00,3893.50,258.50
2013-02-20,15,16.00,3991.00,265.00
2013-02-21,15,16.00,4006.00,266.00
2013-02-22,15,16.00,3976.00,264.00
2013-02-25,15,16.00,3961.00,263.00
2013-02-26,15,16.00,3998.50,265.50
2013-02-27,15,16.00,3953.50,262.50
2013-02-28,15,16.00,3991.00,265.00
2013-03-04,15,16.00,3916.00,260.00
2013-03-05,15,16.00,4066.00,270.00
2013-03-06,15,16.00,4216.00,280.00
