Date,Open,High,Low,Close,Adj Close,Volume
2016-05-18,240.32,240.46,238.14,239.82,239.82,103981
2016-05-19,239.45,239.68,238.47,239.04,239.04,103127
2016-05-20,238.67,239.59,238.23,238.74,238.74,65914
2016-05-23,239.6,240.08,237.81,239.85,239.85,57833
2016-05-24,239.28,239.48,237.65,237.65,237.65,89473
2016-05-25,239.68,241.45,239.28,240.91,240.91,91189
2016-05-26,241.56,242.05,240.45,240.58,240.58,130282
2016-05-27,241.25,242.41,240.74,241.85,241.85,92225
2016-05-30,241.94,242.07,240.41,241.73,241.73,67446
2016-05-31,241.03,243.84,240.36,243.63,243.63,117966
2016-06-01,242.7,244.19,242.48,243.58,243.58,78835
2016-06-02,243.88,244.66,243.31,244.18,244.18,78953
2016-06-03,244.94,244.94,243.67,244.39,244.39,86345
2016-06-07,245.55,247.86,245.54,247.85,247.85,79435
2016-06-08,248.24,250.04,247.68,250.04,250.04,90733
2016-06-09,250.19,251.51,248.46,250.19,250.19,138770
2016-06-10,249.86,249.86,248.63,248.96,248.96,89452
2016-06-13,246.74,246.96,243.7,244.05,244.05,79114
2016-06-14,243.79,244.46,242.36,243.35,243.35,107840
2016-06-15,243.41,244.16,242.19,243.3,243.3,84095
2016-06-16,243.66,244.0,240.52,241.61,241.61,83308
2016-06-17,243.35,244.02,241.32,241.63,241.63,77334
2016-06-20,244.44,245.63,243.74,245.17,245.17,75085
2016-06-21,244.6,245.5,243.99,245.34,245.34,58402
2016-06-22,245.17,247.03,244.79,246.75,246.75,65848
2016-06-23,246.42,246.81,245.64,246.31,246.31,65983
2016-06-24,248.23,248.27,234.97,239.21,239.21,190032
2016-06-27,236.79,239.28,236.68,239.28,239.28,95450
2016-06-28,236.78,240.46,236.73,240.08,240.08,79648
2016-06-29,241.29,243.71,240.68,242.32,242.32,67355
2016-06-30,244.25,244.48,242.52,244.14,244.14,75453
2016-07-01,244.96,247.57,244.78,246.52,246.52,63045
2016-07-04,246.66,247.94,246.16,247.62,247.62,63633
2016-07-05,247.67,247.84,246.51,246.91,246.91,54810
2016-07-06,245.37,245.74,240.73,241.86,241.86,71672
2016-07-07,243.15,245.02,242.63,244.6,244.6,62210
2016-07-08,244.3,245.4,242.72,243.43,243.43,62667
