Date,Open,High,Low,Close,Adj Close,Volume
2012-08-28,37650,37700,36900,37150,37150,865612
2012-08-29,36900,37150,36400,36750,36750,1044623
2012-08-30,36450,36600,35650,35750,35750,1158257
2012-08-31,35400,35700,35250,35300,35300,1317557
2012-09-03,35050,35450,34650,35050,35050,1811259
2012-09-04,34950,35350,34950,35200,35200,1349228
2012-09-05,34850,34900,34450,34500,34500,1268575
2012-09-06,34700,35000,34500,34650,34650,808418
2012-09-07,35950,36350,35750,35850,35850,2919877
2012-09-10,36150,36400,35850,35950,35950,1020745
2012-09-11,35950,35950,35100,35350,35350,986657
2012-09-12,35600,36300,35350,36100,36100,1434319
2012-09-13,35800,36150,35450,36000,36000,1816708
2012-09-14,37100,38000,36800,37450,37450,3497457
2012-09-17,38550,39300,38200,38650,38650,2888793
2012-09-18,38600,39000,38200,39000,39000,1036213
2012-09-19,39000,39500,38750,39200,39200,1505773
2012-09-20,38750,39800,38700,39350,39350,1333666
2012-09-21,39500,39550,38500,38800,38800,1091565
2012-09-24,38500,38600,37550,37900,37900,1465532
2012-09-25,37600,38200,37500,37750,37750,551598
2012-09-26,37300,37950,37150,37700,37700,930099
2012-09-27,37250,38300,36950,38000,38000,1154685
2012-09-28,38200,38300,37450,37950,37950,1411216
2012-10-02,38200,38600,37950,38300,38300,960830
2012-10-04,37750,38450,37650,38000,38000,830808
2012-10-05,38000,38500,37950,38050,38050,1016954
2012-10-08,37850,38250,37650,37850,37850,691500
2012-10-09,37550,37950,37500,37600,37600,765012
2012-10-10,37450,37450,36700,37250,37250,952879
2012-10-11,36800,37200,36500,36750,36750,978251
2012-10-12,36900,37550,36800,37250,37250,596199
2012-10-15,37250,37600,37100,37200,37200,580193
2012-10-16,37400,37600,36900,37250,37250,733700
2012-10-17,37400,38050,37300,38000,38000,846904
2012-10-18,38350,39150,38100,38700,38700,1531700
2012-10-19,39000,39000,38400,38450,38450,1219512
2012-10-22,37650,38350,37550,38300,38300,513108
2012-10-23,37950,38150,37300,37500,37500,797243
2012-10-24,37300,38050,37200,37400,37400,873251
2012-10-25,37050,37500,37050,37500,37500,623262
2012-10-26,37150,38000,37100,37450,37450,572952
2012-10-29,37450,38150,37250,37300,37300,1000520
2012-10-30,37300,37750,37150,37150,37150,396731
2012-10-31,37200,37500,37000,37450,37450,484430
2012-11-01,36650,37000,36450,37000,37000,979883
2012-11-02,37200,38100,37050,38000,38000,953196
2012-11-05,38050,38050,37400,37550,37550,461900
2012-11-06,37300,37850,37100,37850,37850,639271
2012-11-07,37850,37900,37100,37600,37600,971537
2012-11-08,36800,37200,35850,35950,35950,1545450
2012-11-09,35300,35600,34900,35450,35450,1130781
2012-11-12,35250,35400,35000,35250,35250,727233
2012-11-13,35100,35250,34800,35100,35100,724313
2012-11-14,35050,35400,35000,35200,35200,551056
2012-11-15,34800,35000,34500,35000,35000,629362
2012-11-16,34850,35150,34700,34800,34800,461578
2012-11-19,34850,35000,34550,34700,34700,493194
2012-11-20,35050,35050,34350,34550,34550,937225
2012-11-21,34450,34600,34100,34250,34250,727168
2012-11-22,34300,34700,34300,34450,34450,664848
2012-11-23,34150,34450,34100,34300,34300,622991
2012-11-26,34550,34550,33800,34000,34000,948364
2012-11-27,33900,34250,33800,34100,34100,1510021
2012-11-28,33650,33750,33350,33550,33550,1445559
2012-11-29,33700,34700,33600,34500,34500,1410030
2012-11-30,34200,35150,34100,34650,34650,1711287
2012-12-03,34800,34850,34200,34350,34350,1004730
2012-12-04,34000,34200,33800,34100,34100,755567
2012-12-05,34100,34400,33950,34150,34150,755263
2012-12-06,34500,35450,34250,35250,35250,1823439
2012-12-07,35350,35400,34950,35350,35350,804035
2012-12-10,34800,35250,34650,34900,34900,934699
2012-12-11,34750,36500,34750,36350,36350,1896056
2012-12-12,36200,37500,36050,37250,37250,1825448
2012-12-13,37050,38150,37000,38150,38150,2242260
2012-12-14,38150,38500,37650,37950,37950,1240495
2012-12-17,38300,38400,38000,38000,38000,971612
2012-12-18,37850,38200,37600,37850,37850,1252420
2012-12-20,37900,38900,37750,38600,38600,2052369
2012-12-21,39000,39150,38600,38950,38950,1405662
2012-12-24,39100,39450,38650,38750,38750,942535
2012-12-26,39400,39400,38700,38900,38900,741900
2012-12-27,38900,39150,38400,38600,38600,600529
2012-12-28,38500,39000,37950,38850,38850,587830
2013-01-02,38850,40150,38850,40050,40050,1000245
2013-01-03,39700,40450,39550,40150,40150,906401
2013-01-04,40000,40100,39750,40100,40100,641143
2013-01-07,40500,40700,40100,40300,40300,946380
2013-01-08,40300,40400,39900,40200,40200,1022395
2013-01-09,40100,40450,39750,40000,40000,628813
2013-01-10,39300,39750,38650,39700,39700,1124692
2013-01-11,40300,40300,38700,38900,38900,880588
2013-01-14,38400,39500,38400,39250,39250,552222
2013-01-15,38950,40050,38950,39350,39350,894085
2013-01-16,39650,39800,39000,39250,39250,688526
2013-01-17,39650,39750,39200,39400,39400,499305
2013-01-18,39700,40400,39550,40200,40200,1254531
2013-01-21,40450,40950,39900,40650,40650,1272724
2013-01-22,40900,41000,40550,40850,40850,899894
2013-01-23,40550,40900,40400,40550,40550,846766
2013-01-24,40550,40650,40000,40150,40150,902032
2013-01-25,40550,40700,40450,40500,40500,1356255
2013-01-28,40950,42200,40550,42150,42150,1982508
2013-01-29,43000,43000,41450,42100,42100,1865160
2013-01-30,42250,42300,41550,41900,41900,920651
2013-01-31,41200,41500,40200,40950,40950,1435801
2013-02-01,41400,41700,40650,41350,41350,947208
2013-02-04,42100,42100,40950,41000,41000,681615
2013-02-05,40000,40300,39500,39800,39800,1286748
2013-02-06,40000,40000,38900,39300,39300,920470
2013-02-07,38850,39500,38650,39200,39200,673562
2013-02-08,39000,40200,39000,39800,39800,983670
2013-02-12,39600,40400,39350,39400,39400,568054
2013-02-13,39400,40100,39400,40000,40000,1019079
2013-02-14,40150,40900,39900,40200,40200,925513
2013-02-15,40550,40750,40000,40100,40100,879128
2013-02-18,39500,40800,39500,40600,40600,919986
2013-02-19,40900,41100,40500,40850,40850,619673
2013-02-20,41400,42250,41150,42100,42100,2245654
2013-02-21,41800,42800,41650,42100,42100,1500512
2013-02-22,42650,43000,41850,42350,42350,1539244
2013-02-25,42100,43000,42000,42150,42150,797184
2013-02-26,42450,42650,41250,41750,41750,995671
2013-02-27,42000,42250,41500,42100,42100,756261
2013-02-28,42650,43300,42350,42650,42650,1030149
2013-03-04,43650,43650,42650,42650,42650,1140629
2013-03-05,43100,43100,42350,42500,42500,813582
2013-03-06,42550,43150,42400,42500,42500,799786
2013-03-07,42200,42900,41350,41800,41800,791754
2013-03-08,41600,42000,41450,41900,41900,1719082
2013-03-11,42100,42250,41250,41550,41550,674525
2013-03-12,41500,41500,40850,41250,41250,608389
2013-03-13,41050,41300,40500,40800,40800,518345
2013-03-14,40550,40750,40000,40500,40500,951470
2013-03-15,40450,41200,39900,40350,40350,767955
2013-03-18,40200,40850,39950,40200,40200,668022
2013-03-19,40000,40250,39250,39500,39500,1713950
2013-03-20,39000,39100,38350,38350,38350,1804059
2013-03-21,38000,38150,37600,37750,37750,1777928
2013-03-22,37750,38350,37600,37650,37650,2160250
2013-03-25,38000,39900,37900,39400,39400,2312600
2013-03-26,39300,40100,39250,39650,39650,1936005
2013-03-27,40150,40200,39550,39900,39900,1161616
2013-03-28,39350,40450,39350,39850,39850,914915
2013-03-29,41150,41150,40400,40400,40400,1047648
2013-04-01,40500,41050,40150,40600,40600,597798
2013-04-02,40600,41050,39200,39950,39950,981581
2013-04-03,39950,40450,39550,39850,39850,710971
2013-04-04,40300,40450,39200,39450,39450,857203
2013-04-05,38700,39200,38350,38800,38800,700284
2013-04-08,39900,39900,38550,38800,38800,541374
2013-04-09,39150,39200,38650,38650,38650,543847
2013-04-10,39500,40100,38850,39500,39500,993391
2013-04-11,40000,40550,39450,40100,40100,778292
2013-04-12,40200,40450,39350,39600,39600,852124
2013-04-15,39200,39500,38650,39250,39250,467707
2013-04-16,38900,39550,38150,38950,38950,1169460
2013-04-17,38650,39000,37700,38350,38350,1286944
2013-04-18,38200,38200,37100,37250,37250,1104227
2013-04-19,37200,37550,36900,37350,37350,900846
2013-04-22,37200,39200,37200,38900,38900,1126354
2013-04-23,38900,39150,38300,38750,38750,628671
2013-04-24,39000,39800,38550,39550,39550,1035082
2013-04-25,39350,39700,38950,39550,39550,644613
2013-04-26,39100,39450,38750,39250,39250,511903
2013-04-29,38700,38900,38000,38250,38250,1289071
2013-04-30,37250,38800,37250,38100,38100,1551531
2013-05-02,38800,38800,36600,37200,37200,1948048
2013-05-03,37150,37500,36650,37050,37050,899152
2013-05-06,37400,37550,37050,37250,37250,725823
2013-05-07,37250,37400,36950,37100,37100,582261
2013-05-08,37250,37900,37150,37500,37500,757715
2013-05-09,37900,38900,37600,38450,38450,1359720
2013-05-10,38700,38900,37500,37850,37850,656795
2013-05-13,37550,37800,37200,37700,37700,706007
2013-05-14,37450,37700,37300,37550,37550,1287377
2013-05-15,38000,38550,37800,38050,38050,1867841
2013-05-16,38600,39850,38500,39250,39250,2090943
2013-05-20,39950,40000,39500,39500,39500,1170697
2013-05-21,39500,39900,38950,39550,39550,679258
2013-05-22,39800,40500,39750,39850,39850,1111994
2013-05-23,39850,40250,39650,39650,39650,939077
2013-05-24,40100,40550,39800,40200,40200,985584
2013-05-27,39750,40500,39750,40250,40250,443285
2013-05-28,40100,40350,39900,40250,40250,986619
2013-05-29,40500,41200,40350,40700,40700,1326035
2013-05-30,40300,40950,40050,40550,40550,778921
2013-05-31,40900,40900,39950,40550,40550,1171030
2013-06-03,40300,40850,40150,40600,40600,341055
2013-06-04,40850,40850,39900,40300,40300,731604
2013-06-05,40600,40700,38900,39000,39000,1481957
2013-06-07,39500,39750,38950,38950,38950,948525
2013-06-10,38950,39700,38950,39650,39650,421296
2013-06-11,39950,40100,39450,39750,39750,777149
2013-06-12,39700,40200,39250,39400,39400,682925
2013-06-13,39000,39150,38050,38050,38050,1587521
2013-06-14,38050,38350,37350,38300,38300,1243422
2013-06-17,37900,38600,37900,38350,38350,577992
2013-06-18,38200,38700,38000,38400,38400,461323
2013-06-19,38300,38500,37750,38300,38300,403744
2013-06-20,38200,38200,37150,37700,37700,839719
2013-06-21,36800,37450,36750,37050,37050,907353
2013-06-24,37050,37050,36400,36400,36400,920474
2013-06-25,36300,37000,35800,35950,35950,1364914
2013-06-26,37000,37050,35900,36100,36100,1106066
2013-06-27,36250,37300,36250,37050,37050,1131738
2013-06-28,37000,38450,37000,37600,37600,1326418
2013-07-01,37000,38100,37000,37850,37850,1019280
2013-07-02,37850,38500,37500,38200,38200,641460
2013-07-03,38500,39000,37350,37400,37400,906202
2013-07-04,37500,37700,37000,37300,37300,629552
2013-07-05,37950,38250,37600,37850,37850,504459
2013-07-08,37900,38850,37850,38150,38150,481441
2013-07-09,38850,38850,38300,38500,38500,436730
2013-07-10,38950,39000,38400,38650,38650,923897
2013-07-11,39000,40050,38650,39750,39750,1721529
2013-07-12,39850,39950,39350,39850,39850,918034
2013-07-15,39400,40000,38700,39800,39800,451780
2013-07-16,40000,40000,39350,39550,39550,735502
2013-07-17,39350,40300,39000,39850,39850,1265451
2013-07-18,39400,39500,38700,39300,39300,726650
2013-07-19,39150,39650,38300,39200,39200,547875
2013-07-22,39500,40000,39050,39100,39100,467189
2013-07-23,40200,40850,39750,40450,40450,1487245
2013-07-24,40650,40750,39900,40250,40250,742640
2013-07-25,39850,40450,39850,40100,40100,589345
2013-07-26,40250,40400,39900,40000,40000,305551
2013-07-29,39800,40650,39650,40100,40100,515993
2013-07-30,40250,41250,40200,40700,40700,845025
2013-07-31,40350,41200,40350,41000,41000,1392410
2013-08-01,41200,41750,40850,41250,41250,1035843
2013-08-02,41350,42300,40500,40900,40900,1290237
2013-08-05,40950,41100,40300,41000,41000,547087
2013-08-06,40650,40850,40300,40800,40800,751477
2013-08-07,40350,41000,40250,40350,40350,798881
2013-08-08,40600,40950,40300,40500,40500,637829
2013-08-09,40300,41300,40200,40800,40800,1009023
2013-08-12,41000,41200,40450,40700,40700,857142
2013-08-13,40800,41850,40500,41550,41550,1271740
2013-08-14,42000,42000,41200,41550,41550,1243863
2013-08-16,41450,41750,40950,41450,41450,836969
2013-08-19,41050,41500,40700,41050,41050,631006
2013-08-20,40650,41300,40350,40700,40700,717160
2013-08-21,40850,40950,39550,39800,39800,740854
2013-08-22,39300,39600,38700,39600,39600,1039117
2013-08-23,39150,39750,38950,39300,39300,759808
2013-08-26,39250,39850,39050,39750,39750,421376
2013-08-27,39400,40550,39400,39700,39700,1009019
2013-08-28,38850,39300,38750,39050,39050,719155
2013-08-29,39100,40500,39100,39800,39800,1033214
2013-08-30,39950,40950,39950,40900,40900,1517466
2013-09-02,40900,41300,40600,41050,41050,686632
2013-09-03,41450,42150,41100,42000,42000,1831529
2013-09-04,41700,42900,41450,42900,42900,1459291
2013-09-05,42700,43000,42450,42900,42900,996757
2013-09-06,43000,43000,42400,42900,42900,663477
2013-09-09,42900,43500,42600,43000,43000,1165014
2013-09-10,43250,43750,42900,43600,43600,1373317
2013-09-11,43300,44000,43200,44000,44000,882176
2013-09-12,44000,44500,43350,43950,43950,1342903
2013-09-13,43500,44100,43300,43450,43450,772643
2013-09-16,43900,44500,43700,44000,44000,764986
2013-09-17,43650,44500,43650,44350,44350,721412
2013-09-23,43750,45100,43750,44750,44750,1238819
2013-09-24,44400,45000,43950,44850,44850,623181
2013-09-25,44750,44750,43500,44150,44150,761093
2013-09-26,44350,44900,43800,44350,44350,591708
2013-09-27,44200,45050,44200,44450,44450,649416
2013-09-30,44000,44250,43500,43650,43650,700233
2013-10-01,43800,44900,43550,44150,44150,676045
2013-10-02,44900,44900,43800,43800,43800,400603
2013-10-04,44150,45250,43850,44100,44100,799195
2013-10-07,43850,44200,43350,44100,44100,444319
2013-10-08,44200,44250,43300,44250,44250,663651
2013-10-10,45150,45150,43600,44200,44200,1096945
2013-10-11,44800,46050,44450,45350,45350,1344544
2013-10-14,45050,46000,45000,45750,45750,590225
2013-10-15,46000,46400,45950,46150,46150,838937
2013-10-16,46150,47450,45850,46150,46150,1184938
2013-10-17,47000,47450,46250,47000,47000,1236912
2013-10-18,47450,48350,47100,48350,48350,1324053
2013-10-21,48750,48800,47750,48650,48650,762576
2013-10-22,47300,47400,46800,47250,47250,6514753
2013-10-23,47000,47100,45650,45850,45850,1231433
2013-10-24,45700,46500,45500,46500,46500,862685
2013-10-25,46350,46550,45900,46350,46350,1419794
2013-10-28,46800,46900,46000,46900,46900,762094
2013-10-29,46350,47500,46300,47050,47050,758273
2013-10-30,47450,47550,46600,47550,47550,462935
2013-10-31,46800,47200,45900,46350,46350,962943
2013-11-01,46750,46800,45900,46800,46800,715333
2013-11-04,45850,46300,44900,45150,45150,1097726
2013-11-05,45450,46350,45150,45450,45450,750597
2013-11-06,45000,45250,44400,44850,44850,770220
2013-11-07,44350,44850,44200,44450,44450,517381
2013-11-08,43700,45000,43700,44450,44450,851282
2013-11-11,44550,45100,43900,44300,44300,472024
2013-11-12,44500,44950,44200,44200,44200,389937
2013-11-13,44100,44350,42750,42750,42750,925649
2013-11-14,42700,43250,42150,42150,42150,1319749
2013-11-15,42550,45000,42550,44950,44950,1310081
2013-11-18,45000,45100,44100,44350,44350,571866
2013-11-19,44500,45750,44200,45500,45500,771511
2013-11-20,45050,45250,44400,44500,44500,895218
2013-11-21,44000,44300,43050,43750,43750,997719
2013-11-22,44600,44850,43600,44000,44000,731857
2013-11-25,44500,45400,43800,44000,44000,599518
2013-11-26,43500,44500,42800,44200,44200,1137099
2013-11-27,44550,44600,43850,44400,44400,934815
2013-11-28,44650,44850,44100,44850,44850,791155
2013-11-29,44750,45000,44300,44500,44500,620347
2013-12-02,44900,45800,44600,44950,44950,919448
2013-12-03,45300,45500,44600,45300,45300,805673
2013-12-04,44950,45400,44050,44050,44050,1050657
2013-12-05,44400,44450,43000,43900,43900,1350279
2013-12-06,43700,44350,43500,44350,44350,691700
2013-12-09,45000,45500,44900,45500,45500,946888
2013-12-10,45200,45600,44900,45600,45600,769728
2013-12-11,45000,45400,44800,45050,45050,806281
2013-12-12,44900,45200,44250,44900,44900,814634
2013-12-13,44550,45000,44150,45000,45000,926646
2013-12-16,44500,44700,44200,44400,44400,857161
2013-12-17,44600,44950,44150,44300,44300,883227
2013-12-18,44650,46000,44550,45500,45500,1306494
2013-12-19,46450,46650,45700,46100,46100,1744554
2013-12-20,45650,47150,45650,46750,46750,1403999
2013-12-23,47400,47500,46800,47350,47350,660047
2013-12-24,47650,47750,46900,47500,47500,693370
2013-12-26,47500,47900,47300,47500,47500,840198
2013-12-27,47300,47300,46450,46800,46800,461270
2013-12-30,46250,47500,46250,47300,47300,695308
2014-01-02,47850,48150,46200,46600,46600,1007231
2014-01-03,46200,46350,44850,44850,44850,1018627
2014-01-06,45150,46000,44500,45550,45550,710797
2014-01-07,45100,45800,44700,44700,44700,641350
2014-01-08,45000,45450,44450,44850,44850,633379
2014-01-09,45250,46500,44750,45850,45850,1172501
2014-01-10,45300,45800,44600,44700,44700,1065712
2014-01-13,44700,45150,44400,44650,44650,568070
2014-01-14,44250,44600,43600,43850,43850,808265
2014-01-15,43950,44200,43700,43950,43950,725811
2014-01-16,43950,44250,43650,43700,43700,756775
2014-01-17,43400,43500,42850,43200,43200,1347592
2014-01-20,42900,43200,42150,43000,43000,1252431
2014-01-21,43100,44400,43100,43900,43900,724555
2014-01-22,43900,44350,43850,44350,44350,1111400
2014-01-23,43800,44250,43350,43350,43350,1151155
2014-01-24,43100,44300,43050,44200,44200,1402878
2014-01-27,42600,44550,42250,44400,44400,1526941
2014-01-28,44400,45200,44100,44250,44250,1265550
2014-01-29,44300,46050,44250,45650,45650,1262910
2014-02-03,44500,45300,44500,45200,45200,895975
2014-02-04,44050,44500,43300,43800,43800,1222304
2014-02-05,44200,44200,43300,43600,43600,1000596
2014-02-06,43600,44000,43500,43800,43800,387779
2014-02-07,44250,44350,43750,44300,44300,675837
2014-02-10,43750,44000,42500,42800,42800,1945279
2014-02-11,42600,43350,42550,43050,43050,589831
2014-02-12,43150,43700,43000,43000,43000,972550
2014-02-13,42800,43000,42000,42000,42000,1444262
2014-02-14,42150,42500,41900,42150,42150,1021898
2014-02-17,42650,44550,42500,44450,44450,2137863
2014-02-18,44200,44400,43500,44300,44300,751627
2014-02-19,44000,44300,43550,44100,44100,757518
2014-02-20,43600,44500,43500,44000,44000,801646
2014-02-21,44000,44750,43950,44700,44700,629855
2014-02-24,44750,45100,44200,44800,44800,576161
2014-02-25,45000,45400,44900,45250,45250,792840
2014-02-26,45500,45500,44900,45200,45200,809552
2014-02-27,44550,45400,44150,44450,44450,687040
2014-02-28,44150,44950,44000,44450,44450,1355527
2014-03-03,44000,44400,43100,44150,44150,900049
2014-03-04,43950,44300,43850,44050,44050,389957
2014-03-05,44400,44950,44100,44100,44100,722723
2014-03-06,44400,44850,43950,44800,44800,554460
2014-03-07,44950,45000,44200,44600,44600,314973
2014-03-10,44050,44300,43250,43600,43600,893240
2014-03-11,44150,44850,43600,44700,44700,786943
2014-03-12,44050,44550,43700,44400,44400,1335080
2014-03-13,44050,44350,43650,43700,43700,1008792
2014-03-14,43700,44100,43500,43500,43500,737057
2014-03-17,43500,44150,43250,44150,44150,959351
2014-03-18,44450,44700,44350,44600,44600,875356
2014-03-19,44750,45150,44550,44950,44950,1143701
2014-03-20,45000,45000,43800,43800,43800,835638
2014-03-21,44050,44400,44000,44350,44350,1028998
2014-03-24,44700,45300,44500,44800,44800,1220929
2014-03-25,44600,45250,43950,44850,44850,883131
2014-03-26,45450,46500,45200,46450,46450,1384236
2014-03-27,46450,46750,46050,46250,46250,1032465
2014-03-28,46050,46900,45600,46700,46700,857138
2014-03-31,47500,47500,46350,47000,47000,1244296
2014-04-01,47550,47550,46750,47000,47000,1083154
2014-04-02,47300,47300,46200,46500,46500,719945
2014-04-03,46500,46800,45050,45500,45500,1126615
2014-04-04,45200,45950,45200,45750,45750,1311964
2014-04-07,45700,46000,45250,45550,45550,443593
2014-04-08,45650,46050,45400,45950,45950,791219
2014-04-09,45600,46600,45600,46600,46600,1088311
2014-04-10,46500,47200,46300,46800,46800,1358277
2014-04-11,46300,46650,46250,46600,46600,837670
